INFO  - 2016-08-29 16:04:35.741; org.apache.solr.update.DirectUpdateHandler2; end_commit_flush
INFO  - 2016-08-29 16:04:35.741; org.apache.solr.update.processor.LogUpdateProcessor; [article] webapp=/solr path=/update params={waitSearcher=true&commit=true&wt=javabin&version=2&softCommit=false} {commit=} 0 1
INFO  - 2016-08-29 16:04:35.744; org.apache.solr.update.DirectUpdateHandler2; start commit{,optimize=false,openSearcher=true,waitSearcher=true,expungeDeletes=false,softCommit=false,prepareCommit=false}
INFO  - 2016-08-29 16:04:35.744; org.apache.solr.update.DirectUpdateHandler2; No uncommitted changes. Skipping IW.commit.
INFO  - 2016-08-29 16:04:35.744; org.apache.solr.core.SolrCore; SolrIndexSearcher has not changed - not re-opening: org.apache.solr.search.SolrIndexSearcher
INFO  - 2016-08-29 16:04:35.744; org.apache.solr.update.DirectUpdateHandler2; end_commit_flush
INFO  - 2016-08-29 16:04:35.745; org.apache.solr.update.processor.LogUpdateProcessor; [article] webapp=/solr path=/update params={waitSearcher=true&commit=true&wt=javabin&version=2&softCommit=false} {commit=} 0 1
INFO  - 2016-08-29 16:04:35.748; org.apache.solr.update.DirectUpdateHandler2; start commit{,optimize=false,openSearcher=true,waitSearcher=true,expungeDeletes=false,softCommit=false,prepareCommit=false}
INFO  - 2016-08-29 16:04:35.748; org.apache.solr.update.DirectUpdateHandler2; No uncommitted changes. Skipping IW.commit.
INFO  - 2016-08-29 16:04:35.749; org.apache.solr.core.SolrCore; SolrIndexSearcher has not changed - not re-opening: org.apache.solr.search.SolrIndexSearcher
INFO  - 2016-08-29 16:04:35.749; org.apache.solr.update.DirectUpdateHandler2; end_commit_flush
INFO  - 2016-08-29 16:04:35.749; org.apache.solr.update.processor.LogUpdateProcessor; [article] webapp=/solr path=/update params={waitSearcher=true&commit=true&wt=javabin&version=2&softCommit=false} {commit=} 0 1
INFO  - 2016-08-29 16:04:35.752; org.apache.solr.update.DirectUpdateHandler2; start commit{,optimize=false,openSearcher=true,waitSearcher=true,expungeDeletes=false,softCommit=false,prepareCommit=false}
INFO  - 2016-08-29 16:04:35.752; org.apache.solr.update.DirectUpdateHandler2; No uncommitted changes. Skipping IW.commit.
INFO  - 2016-08-29 16:04:35.752; org.apache.solr.core.SolrCore; SolrIndexSearcher has not changed - not re-opening: org.apache.solr.search.SolrIndexSearcher
INFO  - 2016-08-29 16:04:35.752; org.apache.solr.update.DirectUpdateHandler2; end_commit_flush
INFO  - 2016-08-29 16:04:35.753; org.apache.solr.update.processor.LogUpdateProcessor; [article] webapp=/solr path=/update params={waitSearcher=true&commit=true&wt=javabin&version=2&softCommit=false} {commit=} 0 1
INFO  - 2016-08-29 16:04:35.755; org.apache.solr.update.DirectUpdateHandler2; start commit{,optimize=false,openSearcher=true,waitSearcher=true,expungeDeletes=false,softCommit=false,prepareCommit=false}
INFO  - 2016-08-29 16:04:35.755; org.apache.solr.update.DirectUpdateHandler2; No uncommitted changes. Skipping IW.commit.
INFO  - 2016-08-29 16:04:35.756; org.apache.solr.core.SolrCore; SolrIndexSearcher has not changed - not re-opening: org.apache.solr.search.SolrIndexSearcher
INFO  - 2016-08-29 16:04:35.756; org.apache.solr.update.DirectUpdateHandler2; end_commit_flush
INFO  - 2016-08-29 16:04:35.756; org.apache.solr.update.processor.LogUpdateProcessor; [article] webapp=/solr path=/update params={waitSearcher=true&commit=true&wt=javabin&version=2&softCommit=false} {commit=} 0 1
INFO  - 2016-08-29 16:04:35.759; org.apache.solr.update.DirectUpdateHandler2; start commit{,optimize=false,openSearcher=true,waitSearcher=true,expungeDeletes=false,softCommit=false,prepareCommit=false}
INFO  - 2016-08-29 16:04:35.759; org.apache.solr.update.DirectUpdateHandler2; No uncommitted changes. Skipping IW.commit.
INFO  - 2016-08-29 16:04:35.759; org.apache.solr.core.SolrCore; SolrIndexSearcher has not changed - not re-opening: org.apache.solr.search.SolrIndexSearcher
INFO  - 2016-08-29 16:04:35.759; org.apache.solr.update.DirectUpdateHandler2; end_commit_flush
INFO  - 2016-08-29 16:04:35.760; org.apache.solr.update.processor.LogUpdateProcessor; [article] webapp=/solr path=/update params={waitSearcher=true&commit=true&wt=javabin&version=2&softCommit=false} {commit=} 0 1
INFO  - 2016-08-29 16:04:35.762; org.apache.solr.update.DirectUpdateHandler2; start commit{,optimize=false,openSearcher=true,waitSearcher=true,expungeDeletes=false,softCommit=false,prepareCommit=false}
INFO  - 2016-08-29 16:04:35.762; org.apache.solr.update.DirectUpdateHandler2; No uncommitted changes. Skipping IW.commit.
INFO  - 2016-08-29 16:04:35.763; org.apache.solr.core.SolrCore; SolrIndexSearcher has not changed - not re-opening: org.apache.solr.search.SolrIndexSearcher
INFO  - 2016-08-29 16:04:35.763; org.apache.solr.update.DirectUpdateHandler2; end_commit_flush
